blur,6/20/2017,0,,,[object Window],,,automatic
focus,6/20/2017,2.0214310000001205,,,[object Window],,,automatic
mouseover,6/20/2017,5.053395999999793,907,395,[object HTMLHtmlElement],,,automatic
mouseout,6/20/2017,30.483000000000175,907,395,[object HTMLHtmlElement],,,automatic
mouseover,6/20/2017,30.60714999999982,907,395,[object HTMLBodyElement],,,automatic
load,6/20/2017,421.6685279999997,,,[object HTMLDocument],,,automatic
pageshow,6/20/2017,421.82304099999965,,,[object HTMLDocument],,,automatic
mousemove,6/20/2017,36360.505035,916,395,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36377.685449000004,919,394,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36394.779075,922,392,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36411.94465,925,390,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36428.903865,932,387,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36445.934066,940,383,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36462.679449,950,380,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36480.181595999995,963,377,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36497.882388000005,974,376,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36515.533668000004,986,376,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36532.624452000004,993,376,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36549.802273,1001,376,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36567.315234,1009,376,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36584.020505,1014,378,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36601.032593,1020,380,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36618.437549,1022,381,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36635.96939400001,1027,381,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36653.014565000005,1029,382,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36670.021014000005,1031,383,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36687.145812999996,1031,385,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36704.513561,1032,385,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36722.28122600001,1032,385,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36749.761269,1032,386,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36766.722822,1032,390,[object HTMLBodyElement],,,automatic
mousemove,6/20/2017,36783.834345,1030,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37275.515565,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37280.594814000004,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37288.013411,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37291.82363300001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37296.698681,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37303.490846,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37307.95482200001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37312.897492000004,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37320.482115,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37324.314082,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37329.224295,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37337.097306,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37340.636256,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37345.264082,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37353.517782999996,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37356.765493,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37361.99906,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37370.239887,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37373.139598,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37378.067644999996,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37386.034503,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37386.975441,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37393.915631,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37402.230179000006,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37404.090335,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37413.565018,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37418.656914,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37419.626871,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37429.729671,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37434.693973,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37436.885996,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37442.757988,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37450.733354,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37453.328078000006,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37458.698517,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37466.97871,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37469.868370000004,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37475.013416,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37483.278324,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37486.939396,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37491.191183999996,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37499.365758,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37503.178866,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37507.404366,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37515.674203,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37519.804261000005,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37523.712341000006,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37534.880397,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37536.891097,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37540.318708,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37551.009419,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37553.557338,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37556.449752,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37564.270655,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37570.269216,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37572.462124000005,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37583.545631,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37586.957323,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37588.967087000005,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37596.610552,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37603.250793,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37605.161828000004,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37612.708608,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37620.207878,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37621.34394100001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37628.766437,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37637.046824,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37640.38759300001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37645.370070000004,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37653.729342000006,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37656.544751,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37661.339246,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37670.095025,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37669.430783,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37677.57413,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37687.077566,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37689.041858,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37693.617416,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37703.742104000004,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37705.405734,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37709.960946,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37720.479239,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37721.626191,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37725.964275,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37733.939297000004,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37737.072793,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37745.377021,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37750.365798,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37754.189768000004,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37758.356988,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37766.487591000005,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37770.439612,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37777.650537,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37782.79673,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37787.046699,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37790.813597,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37799.237865,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37803.752918000006,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37810.187723,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37815.298762,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37820.429893,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37823.424598,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37831.239264,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37836.819101,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37839.53640600001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37850.713336,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37853.732253,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37855.938699000006,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37866.803471,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37870.443476,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37872.290929,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37879.977395,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37887.147304,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37888.333144000004,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37895.927466,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37903.86079,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37907.483011000004,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37912.26523700001,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37920.47534,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37923.725278000005,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37928.80027300001,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37937.167659,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37939.924479,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37944.862732,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37953.916171,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37956.336476000004,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37960.983659000005,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37970.436111,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37972.396165000006,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37976.993578,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,37987.256559,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,37988.872160000006,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,37993.598955,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38003.866581,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38004.948154000005,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38009.500518,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38017.430666,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38020.526175000006,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38025.43894,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38033.721957,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38037.630385000004,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38044.93917600001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38050.175901,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38054.307285,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38058.162954,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38066.241819999996,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38070.997605,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38077.334941,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38082.633109,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38087.774831999996,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38093.551829,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38098.953785000005,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38103.929294,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38106.821232,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38114.45239300001,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38120.578745,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38125.60271100001,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38130.89711400001,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38137.272708000004,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38141.869635,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38153.976596,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38587.59177,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38592.441615,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38600.362761000004,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38611.540463000005,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38616.56112800001,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38621.097329,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38624.788776,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38632.819370000005,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38637.945055,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38641.056292,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38649.007988,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38654.807962000006,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,38657.235631,1029,399,[object HTMLBodyElement],,,automatic
wheel,6/20/2017,38665.303401,1029,399,[object HTMLBodyElement],,,automatic
scroll,6/20/2017,38671.426096999996,,,[object HTMLDocument],,,automatic
