scroll,6/20/2017,26261.082377999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26277.537431999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26294.374832999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26311.226088,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,26335.141708,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,26335.141708,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26356.874452999993,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26367.453481,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26378.678047999998,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,26383.384619,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26394.586119999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26410.794454,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26427.510673999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26444.588469,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26460.774808,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,26496.973484,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,26496.973484,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26522.353613000003,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26535.337528,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,26529.768151,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26546.059516999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26561.340911999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26577.440586,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26594.690125999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26611.051994999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26627.940961999997,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,26661.972094,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,26661.972094,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26671.582240999993,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26683.561294999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26695.754318999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26711.021301999997,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,26722.447490999995,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26728.144723999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26744.743122999997,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26761.212020000003,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26777.687769,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,26838.016664,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,26838.016664,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26861.251570000004,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26877.711961999998,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,26890.440464000003,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,26894.822595,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26911.483013,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26927.797594,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26944.822054999993,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26961.321116999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26977.865073999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,26994.795072999998,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,27014.936253000003,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,27014.936253000003,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,27034.684612999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27049.533282,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27062.056856,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,27063.546492999998,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,27078.302689,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27094.896741,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27111.507792,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27128.17997,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27144.401858,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,27203.981674,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,27203.981674,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,27211.652654,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27227.155332,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27244.274459999997,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,27256.460085000002,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,27261.367049999997,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27278.005711999995,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27294.875476999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27310.933634999998,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27327.574878999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27345.041193999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,27361.051631,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,30519.01974,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,30519.01974,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,30552.340275,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30568.188458,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30585.174129000003,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30602.861626,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30622.117664,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30641.443054,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,30643.123645999996,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,30657.155576,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,30672.167448999997,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,31727.017971999998,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,31727.017971999998,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,31736.500954,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31752.929326999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31769.724608,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31786.435534999993,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31803.371567,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31821.859411,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,31827.050352999995,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,31839.737712,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31856.399023,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,31873.100247,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,32593.672949999996,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,32593.672949999996,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,32602.659172999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32622.586731,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32638.605511000005,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32654.099791999997,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32670.354365999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32687.320817000003,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,32697.952027000003,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,32704.136075,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32721.356661,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32739.254177,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,32754.078683999996,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,33144.815401,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,33144.815401,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,33186.166553,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33206.356724,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33227.123528,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33243.696184,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,33245.186109999995,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,33264.493138000005,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33283.519428,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33301.213311,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,33318.23822500001,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,35314.90788299999,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,35314.90788299999,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,35353.47229799999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,35370.232288,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,35390.223933999994,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,35406.365772000005,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,35427.42073,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,35450.601134,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,35438.937699,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,35470.156965999995,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,38694.847374000004,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,38694.847374000004,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,38725.63828,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38742.417313,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38762.268488999995,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38780.14032200001,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38800.43078699999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38822.63385,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,38844.215643,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,38850.829706000004,,,[object HTMLBodyElement],,ArrowDown,automatic
keydown,6/20/2017,39159.58842,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,39159.58842,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,39192.35387199999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39210.296258,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39226.752437999996,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39242.605681,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39261.731829,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39280.03845199999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39299.763472000006,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,39307.620500000005,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,39320.80673699999,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,39683.562945,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,39683.562945,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,39726.037914,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39745.213092000005,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39762.282957,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39780.77633000001,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39805.92207,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,39828.86220599999,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,39819.803443,,,[object HTMLBodyElement],,ArrowDown,automatic
keydown,6/20/2017,49629.143850999986,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,49629.143850999986,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,49668.477501,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,49686.28398299999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,49703.924946,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,49718.96506599999,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,49735.28395499999,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,49738.660143,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,49760.66182299999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,49782.671241000004,,,[object HTMLDocument],,,automatic
keydown,6/20/2017,50163.96580199999,,,[object HTMLBodyElement],,ArrowDown,automatic
keypress,6/20/2017,50163.96580199999,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,50202.93698999999,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50219.806742,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50236.822069,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50253.60226300001,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50270.285606000005,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50287.618956999984,,,[object HTMLDocument],,,automatic
scroll,6/20/2017,50303.088307,,,[object HTMLDocument],,,automatic
keyup,6/20/2017,50296.232008000006,,,[object HTMLBodyElement],,ArrowDown,automatic
scroll,6/20/2017,50320.61373,,,[object HTMLDocument],,,automatic
mouseover,6/20/2017,51072.803216,1272,226,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51070.98637299999,1272,226,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51088.319126999995,1266,222,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51105.575772,1260,219,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51124.340066000004,1255,217,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51141.865951,1248,215,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51159.018662999995,1243,213,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51176.142077,1231,208,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51193.888044999985,1219,205,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51228.07446999999,1195,195,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51244.898780999996,1184,188,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51261.767288,1180,183,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51279.28133499999,1176,180,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51296.24694899999,1173,179,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51313.73653699999,1171,179,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51331.02836499999,1167,179,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51348.015514,1162,182,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51365.54910399999,1154,189,[object HTMLHtmlElement],,,automatic
mousemove,6/20/2017,51382.212027999994,1147,195,[object HTMLHtmlElement],,,automatic
mouseout,6/20/2017,51400.196327,1136,204,[object HTMLHtmlElement],,,automatic
mouseover,6/20/2017,51400.411121,1136,204,[object SVGSVGElement],32,,automatic
mousemove,6/20/2017,51398.92241099999,1136,204,[object SVGSVGElement],32,,automatic
mousemove,6/20/2017,51415.76513799999,1126,215,[object SVGSVGElement],32,,automatic
mousemove,6/20/2017,51433.486317999996,1114,227,[object SVGSVGElement],32,,automatic
mousemove,6/20/2017,51450.72733799998,1100,246,[object SVGSVGElement],32,,automatic
mouseout,6/20/2017,51468.043806999995,1089,264,[object SVGSVGElement],32,,automatic
mouseover,6/20/2017,51468.19293999999,1089,264,[object SVGCircleElement],2348,,automatic
mousemove,6/20/2017,51466.96206799999,1089,264,[object SVGCircleElement],2348,,automatic
mousemove,6/20/2017,51484.083226999996,1080,278,[object SVGCircleElement],2348,,automatic
mouseout,6/20/2017,51502.27621099999,1070,291,[object SVGCircleElement],2348,,automatic
mouseover,6/20/2017,51502.976696,1070,291,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,51501.03803499999,1070,291,[object SVGTextElement],33,,automatic
mouseout,6/20/2017,51518.994381,1061,304,[object SVGTextElement],33,,automatic
mouseover,6/20/2017,51519.13212099999,1061,304,[object SVGCircleElement],1895,,automatic
mousemove,6/20/2017,51517.805252000006,1061,304,[object SVGCircleElement],1895,,automatic
mousemove,6/20/2017,51800.32852099999,1060,304,[object SVGCircleElement],1895,,automatic
mouseout,6/20/2017,51818.666923,1052,304,[object SVGCircleElement],1895,,automatic
mouseover,6/20/2017,51819.40994,1052,304,[object SVGCircleElement],1556,,automatic
mousemove,6/20/2017,51817.656326,1052,304,[object SVGCircleElement],1556,,automatic
mousemove,6/20/2017,51834.47678899999,1041,305,[object SVGCircleElement],1556,,automatic
mousemove,6/20/2017,51851.650987999994,1035,305,[object SVGCircleElement],1556,,automatic
mouseout,6/20/2017,51869.92935199999,1025,306,[object SVGCircleElement],1556,,automatic
mouseover,6/20/2017,51870.346518999984,1025,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51868.420996,1025,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51886.10957199999,1016,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51902.906986,1011,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51920.002229999984,1007,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51937.001780999984,1004,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51954.022444,1002,305,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,51971.193841,1002,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52054.363306,1003,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52071.680728999985,1004,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52088.898971999995,1005,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52105.95335399998,1006,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52123.762067999996,1007,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52144.905147,1008,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52166.042405,1008,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52185.469815000004,1009,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52202.41430599999,1011,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52219.79903099999,1015,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52236.95280099999,1018,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52253.65676499999,1023,302,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52271.424596,1026,302,[object SVGCircleElement],1310,,automatic
mouseout,6/20/2017,52290.06958899999,1028,302,[object SVGCircleElement],1310,,automatic
mouseover,6/20/2017,52290.67932099999,1028,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52288.516527,1028,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52305.161211,1029,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52321.909457,1030,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52339.15767999999,1031,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52375.441729,1032,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52516.066595,1033,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52597.133248,1032,302,[object SVGTextElement],33,,automatic
mousemove,6/20/2017,52614.86403099999,1028,302,[object SVGTextElement],33,,automatic
mouseout,6/20/2017,52633.345707,1025,303,[object SVGTextElement],33,,automatic
mouseover,6/20/2017,52633.802750999996,1025,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52631.783295,1025,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52648.91582999998,1019,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52665.78432699999,1016,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52682.949169,1015,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52700.439121,1014,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,52717.96240199999,1013,303,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,56891.04486499999,1013,304,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,56967.214815,1013,305,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,56985.039353,1012,305,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57020.662304,1012,306,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57061.185662,1012,307,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57078.53014799999,1011,307,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57103.09092999999,1011,308,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57135.303085999985,1011,309,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,57185.838648000004,1011,310,[object SVGCircleElement],1310,,automatic
mousedown,6/20/2017,58478.173643,1011,310,[object SVGCircleElement],1310,,automatic
selectstart,6/20/2017,58480.532479999994,,,[object SVGGElement],1308,,automatic
mouseup,6/20/2017,58623.68980899999,1011,310,[object SVGCircleElement],1310,,automatic
click,6/20/2017,58623.68980899999,1011,310,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,59880.801082000005,1012,310,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,59898.61901899999,1016,310,[object SVGCircleElement],1310,,automatic
mousemove,6/20/2017,59915.592638999995,1021,310,[object SVGCircleElement],1310,,automatic
mouseout,6/20/2017,59933.72635199998,1028,310,[object SVGCircleElement],1310,,automatic
