blur,6/20/2017,0,,,[object Window],,,automatic
focus,6/20/2017,0.27711100000124134,,,[object Window],,,automatic
mouseover,6/20/2017,19.90574900000138,912,395,[object HTMLHtmlElement],,,automatic
mouseout,6/20/2017,72.84054000000287,912,395,[object HTMLHtmlElement],,,automatic
mouseover,6/20/2017,73.02022000000034,912,395,[object HTMLDivElement],,,automatic
devicelight,6/20/2017,140.95296300000155,,,[object Window],,,automatic
load,6/20/2017,143.95755700000154,,,[object HTMLDocument],,,automatic
pageshow,6/20/2017,144.16173400000116,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3057.157553000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3068.1242360000015,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3072.965467000002,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3079.8316000000013,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3084.145504000002,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3089.2102890000006,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3097.3523490000025,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3100.800577000002,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3105.332826,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3113.436525000001,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3113.2749570000015,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3124.8275390000017,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3129.8831440000013,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3129.891789000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3141.087265000002,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3146.301144000001,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3145.7600110000003,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3157.121210000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3162.0010520000014,911,394,[object HTMLDivElement],43,,automatic
scroll,6/20/2017,3163.078354000003,,,[object HTMLDocument],,,automatic
wheel,6/20/2017,3173.2245340000027,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3178.325044000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3189.2899130000023,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3194.430556000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3205.7778110000017,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3210.786793000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3221.994146000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3226.9225540000007,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3259.490998000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3310.882388000002,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3348.093207,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3429.3370840000007,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3482.1483640000006,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3514.536890000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3557.885975000003,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3570.635593000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3606.383541000003,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3611.344011000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3630.567103000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3635.671190000001,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3651.803764000002,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3684.074756000002,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3743.9454960000003,911,394,[object HTMLDivElement],43,,automatic
wheel,6/20/2017,3768.5055330000014,911,394,[object HTMLDivElement],43,,automatic
